Team,Result,For,Aga,Diff,Tries,Conv,Pens,Drop,GfM,Opposition,Ground,Match Date 
Morocco,draw,23,23,-,-,-,-,-,v Portugal,Casablanca,25 Apr 1998
Portugal,draw,23,23,-,-,-,-,-,v Morocco,Casablanca,25 Apr 1998
Czechia,draw,18,18,2,1,2,0,0,v Poland,Bydgodszcz,24 Oct 1998
Poland,draw,18,18,-,-,-,-,-,v Czech Rep,Bydgodszcz,24 Oct 1998
Chinese Taipei,draw,19,19,-,-,-,-,-,v Hong Kong,Taiwan,18 May 1999
Hong Kong,draw,19,19,-,-,-,-,-,v C Taipai,Taiwan,18 May 1999
Samoa,draw,6,6,0,0,2,0,0,v Tonga,Apia,5 Jun 1999
Tonga,draw,6,6,0,0,2,0,0,v Samoa,Apia,5 Jun 1999
Cayman Islands,draw,10,10,-,-,-,-,-,v Florida,Georgetown,21 Nov 1999
Canada,draw,27,27,3,3,2,0,0,v Ireland,Markham,17 Jun 2000
Ireland,draw,27,27,3,0,4,0,0,v Canada,Markham,17 Jun 2000
Lithuania,draw,19,19,-,-,-,-,-,v Slovenia,Ljubliana,18 Nov 2000
Slovenia,draw,19,19,-,-,-,-,-,v Lithuania,Ljubliana,18 Nov 2000
Scotland,draw,28,28,3,2,3,0,0,v Wales,Murrayfield,17 Feb 2001
Wales,draw,28,28,1,1,4,3,0,v Scotland,Murrayfield,17 Feb 2001
Ivory Coast,draw,11,11,-,-,-,-,-,v Tunisia,Tunis,28 Apr 2001
Tunisia,draw,11,11,-,-,-,-,-,v Cote d'Iv,Tunis,28 Apr 2001
China,draw,25,25,-,-,-,-,-,v Hong Kong,Guangzhou,12 May 2001
Hong Kong,draw,25,25,-,-,-,-,-,v China,Guangzhou,12 May 2001
Croatia,draw,14,14,-,-,-,-,-,v Germany,Split,20 May 2001
Germany,draw,14,14,-,-,-,-,-,v Croatia,Split,20 May 2001
Australia,draw,14,14,1,0,3,0,0,v South Africa,Perth,18 Aug 2001
South Africa,draw,14,14,1,0,3,0,0,v Australia,Perth,18 Aug 2001
Georgia,draw,12,12,0,0,4,0,0,v Russia,Tbilisi,3 Mar 2002
Russia,draw,12,12,0,0,4,0,0,v Georgia,Tbilisi,3 Mar 2002
Malta,draw,10,10,-,-,-,-,-,v Norway,Ekeberg,25 May 2002
Norway,draw,10,10,-,-,-,-,-,v Malta,Ekeberg,25 May 2002
Botswana,draw,10,10,-,-,-,-,-,v Swaziland,Mbangwe,5 Oct 2002
Swaziland,draw,10,10,-,-,-,-,-,v Botswana,Mbangwe,5 Oct 2002
Denmark,draw,13,13,1,1,2,0,0,v Switzerland,Copenhagen,26 Oct 2002
Switzerland,draw,13,13,1,1,2,0,0,v Denmark,Copenhagen,26 Oct 2002
France,draw,20,20,2,2,2,0,0,v New Zealand,Stade de France,16 Nov 2002
New Zealand,draw,20,20,2,2,2,0,0,v France,Stade de France,16 Nov 2002
Germany,draw,26,26,-,-,-,-,-,v Ukraine,Heidelburg,24 Nov 2002
Ukraine,draw,26,26,-,-,-,-,-,v Germany,Heidelburg,24 Nov 2002
Belgium,draw,6,6,0,0,2,0,0,v Denmark,Brussels,26 Apr 2003
Denmark,draw,6,6,0,0,2,0,0,v Belgium,Brussels,26 Apr 2003
Croatia,draw,8,8,1,0,0,1,0,v Denmark,Odense,3 May 2003
Denmark,draw,8,8,1,0,1,0,0,v Croatia,Odense,3 May 2003
Netherlands,draw,13,13,-,-,-,-,-,v Poland,Gdynia,10 May 2003
Poland,draw,13,13,-,-,-,-,-,v Netherlands,Gdynia,10 May 2003
Slovenia,draw,23,23,-,-,-,-,-,v Switzerland,Ljubliana,10 May 2003
Switzerland,draw,23,23,-,-,-,-,-,v Slovenia,Ljubliana,10 May 2003
Moldova,draw,17,17,-,-,-,-,-,v Serbia & Mon,Chisinau,24 May 2003
Serbia and Montenegro,draw,17,17,-,-,-,-,-,v Moldova,Chisinau,24 May 2003
Denmark,draw,12,12,-,-,-,-,-,v Switzerland,Avusy,11 Oct 2003
Switzerland,draw,12,12,-,-,-,-,-,v Denmark,Avusy,11 Oct 2003
Georgia,draw,6,6,0,0,2,0,0,v Spain,Tarragona,22 Feb 2004
Spain,draw,6,6,0,0,2,0,0,v Georgia,Tarragona,22 Feb 2004
Japan,draw,19,19,3,2,0,0,0,v Korea,Tokyo,16 May 2004
Korea,draw,19,19,3,2,0,0,0,v Japan,Tokyo,16 May 2004
China,draw,24,24,3,3,1,0,0,v Singapore,Shanghai,12 Jun 2004
Singapore,draw,24,24,0,0,7,1,0,v China,Shanghai,12 Jun 2004
Benin,draw,3,3,-,-,-,-,-,v Ghana,Lome,3 Jul 2004
Ghana,draw,3,3,-,-,-,-,-,v Benin,Lome,3 Jul 2004
Nigeria,draw,0,0,0,0,0,0,0,v Togo,Lome,3 Jul 2004
Togo,draw,0,0,0,0,0,0,0,v Nigeria,Lome,3 Jul 2004
Serbia and Montenegro,draw,11,11,1,0,2,0,0,v Switzerland,Belgrade,19 Mar 2005
Switzerland,draw,11,11,1,0,2,0,0,v Serbia & Mon,Belgrade,19 Mar 2005
Croatia,draw,26,26,2,2,4,0,0,v Spain,Sevilla,10 Apr 2005
Spain,draw,26,26,2,2,4,0,0,v Croatia,Sevilla,10 Apr 2005
British and Irish Lions,draw,25,25,1,1,6,0,0,v Argentina,Millennium Stadium,23 May 2005
Benin,draw,3,3,-,-,-,-,-,v Niger,Ouagadougou,28 May 2005
Niger,draw,3,3,-,-,-,-,-,v Benin,Ouagadougou,28 May 2005
Bermuda,draw,10,10,-,-,-,-,-,v Jamaica,Nassau,5 Jun 2005
Jamaica,draw,10,10,-,-,-,-,-,v Bermuda,Nassau,5 Jun 2005
Kenya,draw,24,24,-,-,-,-,-,v Madagascar,Nairobi,11 Jun 2005
Madagascar,draw,24,24,-,-,-,-,-,v Kenya,Nairobi,11 Jun 2005
Guam,draw,8,8,-,-,-,-,-,v India,Guam,18 Jun 2005
India,draw,8,8,-,-,-,-,-,v Guam,Guam,18 Jun 2005
France,draw,30,30,4,2,1,1,0,v South Africa,Durban,18 Jun 2005
South Africa,draw,30,30,3,3,2,1,0,v France,Durban,18 Jun 2005
Portugal,draw,19,19,-,-,-,-,-,v Russia,Lisbon,25 Feb 2006
Russia,draw,19,19,1,1,4,0,0,v Portugal,Lisbon,25 Feb 2006
Italy,draw,18,18,2,1,2,0,0,v Wales,Millennium Stadium,11 Mar 2006
Wales,draw,18,18,2,1,2,0,0,v Italy,Millennium Stadium,11 Mar 2006
Uganda,draw,7,7,1,1,0,0,0,v Kenya A,Kampala,13 May 2006
Ivory Coast,draw,9,9,-,-,-,-,-,v Morocco,Abidjan,17 Jun 2006
Morocco,draw,9,9,-,-,-,-,-,v Cote d'Iv,Abidjan,17 Jun 2006
Portugal,draw,26,26,2,2,3,1,0,v Italy A,Lisbon,18 Jun 2006
Australia,draw,29,29,4,3,1,0,0,v Wales,Millennium Stadium,4 Nov 2006
Wales,draw,29,29,2,2,5,0,0,v Australia,Millennium Stadium,4 Nov 2006
Georgia,draw,11,11,1,0,2,0,0,v Portugal,Lisbon,25 Nov 2006
Portugal,draw,11,11,1,0,2,0,0,v Georgia,Lisbon,25 Nov 2006
Canada,draw,12,12,2,1,0,0,0,v Japan,Bordeaux,25 Sep 2007
Japan,draw,12,12,2,1,0,0,0,v Canada,Bordeaux,25 Sep 2007
Denmark,draw,17,17,2,2,1,0,0,v Serbia & Mon,Odense,27 Oct 2007
Serbia and Montenegro,draw,17,17,2,2,1,0,0,v Denmark,Odense,27 Oct 2007
Austria,draw,3,3,0,0,1,0,0,v Norway,Vienna,26 Apr 2008
Norway,draw,3,3,0,0,1,0,0,v Austria,Vienna,26 Apr 2008
Bosnia and Herzegovina,draw,3,3,0,0,1,0,0,v Finland,Helsinki,17 May 2008
Finland,draw,3,3,0,0,1,0,0,v Bosnia & Her,Helsinki,17 May 2008
Chinese Taipei,draw,22,22,-,-,-,-,-,v Hong Kong A,Hong Kong,23 May 2008
Mali,draw,3,3,-,-,-,-,-,v Niger,Accra,25 Jun 2008
Niger,draw,3,3,-,-,-,-,-,v Mali,Accra,25 Jun 2008
Kyrgyzstan,draw,15,15,-,-,-,-,-,v Uzbekistan,Beshkek,10 Oct 2008
Uzbekistan,draw,15,15,-,-,-,-,-,v Kyrgystan,Beshkek,10 Oct 2008
Singapore,draw,20,20,-,-,-,-,-,v Sri Lanka,Tainan,11 Nov 2008
Sri Lanka,draw,20,20,-,-,-,-,-,v Singapore,Tainan,11 Nov 2008
Georgia,draw,20,20,2,2,2,0,0,v Portugal,Tbilisi,14 Feb 2009
Portugal,draw,20,20,2,2,2,0,0,v Georgia,Tbilisi,14 Feb 2009
Belgium,draw,15,15,2,1,1,0,0,v Czech Rep,Brussels,15 Mar 2009
Czechia,draw,15,15,0,0,5,0,0,v Belgium,Brussels,15 Mar 2009
Ivory Coast,draw,13,13,-,-,-,-,-,v Namibia,Abidjan,14 Jun 2009
Namibia,draw,13,13,1,1,2,0,0,v Cote d'Iv,Abidjan,14 Jun 2009
Mali,draw,11,11,-,-,-,-,-,v Niger,Tsevie,12 Jul 2009
Niger,draw,11,11,-,-,-,-,-,v Mali,Tsevie,12 Jul 2009
Ghana,draw,5,5,-,-,-,-,-,v Nigeria,Tsevie,13 Jul 2009
Nigeria,draw,5,5,-,-,-,-,-,v Ghana,Tsevie,13 Jul 2009
Australia,draw,20,20,2,2,2,0,0,v Ireland,Croke Park,15 Nov 2009
Ireland,draw,20,20,2,2,2,0,0,v Australia,Croke Park,15 Nov 2009
Romania,draw,21,21,2,1,3,0,0,v Russia,Sotchi,27 Feb 2010
Russia,draw,21,21,2,1,3,0,0,v Romania,Sotchi,27 Feb 2010
England,draw,15,15,0,0,5,0,0,v Scotland,Murrayfield,13 Mar 2010
Scotland,draw,15,15,0,0,4,1,0,v England,Murrayfield,13 Mar 2010
Denmark,draw,14,14,1,0,3,0,0,v Norway,Oslo,16 Oct 2010
Norway,draw,14,14,1,0,3,0,0,v Denmark,Oslo,16 Oct 2010
Romania,draw,21,21,2,1,3,0,0,v Uruguay,Montevideo,13 Nov 2010
Uruguay,draw,21,21,2,1,3,0,0,v Romania,Montevideo,13 Nov 2010
Fiji,draw,16,16,1,1,3,0,0,v Wales,Millennium Stadium,19 Nov 2010
Wales,draw,16,16,1,1,3,0,0,v Fiji,Millennium Stadium,19 Nov 2010
Sri Lanka,draw,13,13,2,0,1,0,0,v UAE,Colombo,23 Apr 2011
United Arab Emirates,draw,13,13,2,0,1,0,0,v Sri Lanka,Colombo,23 Apr 2011
Canada,draw,23,23,3,1,2,0,0,v Japan,Napier,27 Sep 2011
Japan,draw,23,23,2,2,3,0,0,v Canada,Napier,27 Sep 2011
Lithuania,draw,30,30,4,2,2,0,0,v Sweden,Kaunas,22 Oct 2011
Sweden,draw,30,30,2,1,6,0,0,v Lithuania,Kaunas,22 Oct 2011
Moldova,draw,17,17,3,1,0,0,0,v Poland,Chisinau,12 Nov 2011
Poland,draw,17,17,2,2,1,0,0,v Moldova,Chisinau,12 Nov 2011
France,draw,17,17,1,0,4,0,0,v Ireland,Stade de France,4 Mar 2012
Ireland,draw,17,17,2,2,1,0,0,v France,Stade de France,4 Mar 2012
England,draw,14,14,1,0,3,0,0,v South Africa,Port Elizabeth,23 Jun 2012
South Africa,draw,14,14,1,0,3,0,0,v England,Port Elizabeth,23 Jun 2012
Argentina,draw,16,16,1,1,3,0,0,v South Africa,Mendoza,25 Aug 2012
South Africa,draw,16,16,1,1,3,0,0,v Argentina,Mendoza,25 Aug 2012
Andorra,draw,6,6,0,0,2,0,0,v Denmark,Odense,13 Oct 2012
Denmark,draw,6,6,0,0,2,0,0,v Andorra,Odense,13 Oct 2012
Australia,draw,18,18,0,0,6,0,0,v New Zealand,Brisbane,20 Oct 2012
New Zealand,draw,18,18,0,0,6,0,0,v Australia,Brisbane,20 Oct 2012
Belgium,draw,21,21,2,1,3,0,0,v Spain,Brussels,9 Feb 2013
Spain,draw,21,21,2,1,3,0,0,v Belgium,Brussels,9 Feb 2013
France,draw,13,13,1,1,2,0,0,v Ireland,Lansdowne Road,9 Mar 2013
Ireland,draw,13,13,1,1,2,0,0,v France,Lansdowne Road,9 Mar 2013
Georgia,draw,9,9,0,0,3,0,0,v Romania,Bucharest,16 Mar 2013
Romania,draw,9,9,0,0,3,0,0,v Georgia,Bucharest,16 Mar 2013
Portugal,draw,9,9,0,0,3,0,0,v Spain,Santiago de Compostela,16 Mar 2013
Spain,draw,9,9,0,0,3,0,0,v Portugal,Santiago de Compostela,16 Mar 2013
Netherlands,draw,20,20,3,1,1,0,0,v Switzerland,Nyon,16 Nov 2013
Switzerland,draw,20,20,2,2,2,0,0,v Netherlands,Nyon,16 Nov 2013
United States of America,draw,27,27,3,3,2,0,0,v Uruguay,Montevideo,22 Mar 2014
Uruguay,draw,27,27,2,1,5,0,0,v USA,Montevideo,22 Mar 2014
Samoa,draw,18,18,2,1,2,0,0,v Tonga,Apia,7 Jun 2014
Tonga,draw,18,18,2,1,2,0,0,v Samoa,Apia,7 Jun 2014
Australia,draw,12,12,0,0,4,0,0,v New Zealand,Sydney,16 Aug 2014
New Zealand,draw,12,12,0,0,4,0,0,v Australia,Sydney,16 Aug 2014
Curacao,draw,24,24,4,2,0,0,0,v St V&G,Blue Bay,7 Mar 2015
St Vincent and Grenadines,draw,24,24,4,2,0,0,0,v ,Blue Bay,7 Mar 2015
Czechia,draw,26,26,4,3,0,0,0,v Israel,Prague,25 Apr 2015
Israel,draw,26,26,2,2,3,1,0,v Czech Rep,Prague,25 Apr 2015
Fiji,draw,30,30,4,2,2,0,0,v Samoa,Sacramento,24 Jul 2015
Samoa,draw,30,30,4,2,2,0,0,v Fiji,Sacramento,24 Jul 2015
Ireland,draw,16,16,1,1,3,0,0,v Wales,Lansdowne Road,7 Feb 2016
Wales,draw,16,16,1,1,3,0,0,v Ireland,Lansdowne Road,7 Feb 2016
Germany,draw,17,17,1,0,4,0,0,v Spain,Cologne,19 Mar 2016
Spain,draw,17,17,1,0,4,0,0,v Germany,Cologne,19 Mar 2016
Brazil,draw,20,20,3,1,1,0,0,v Chile,Pacaembu,30 Apr 2016
Chile,draw,20,20,2,2,2,0,0,v Brazil,Pacaembu,30 Apr 2016
Georgia,draw,19,19,1,1,4,0,0,v Samoa,Apia,11 Jun 2016
Samoa,draw,19,19,1,1,4,0,0,v Georgia,Apia,11 Jun 2016
Iran,draw,13,13,2,0,0,1,0,v Uzbekistan,Tashkent,25 Mar 2017
Uzbekistan,draw,13,13,1,1,2,0,0,v Iran,Tashkent,25 Mar 2017
Lebanon,draw,24,24,3,0,3,0,0,v Uzbekistan,Tashkent,31 Mar 2017
Uzbekistan,draw,24,24,3,3,1,0,0,v Lebanon,Tashkent,31 Mar 2017
Croatia,draw,14,14,2,2,0,0,0,v Malta,Zagreb,29 Apr 2017
Malta,draw,14,14,1,0,3,0,0,v Croatia,Zagreb,29 Apr 2017
Burkina Faso,draw,10,10,2,0,0,0,0,v Niger,Niamey,17 May 2017
Niger,draw,10,10,2,0,0,0,0,v Burkina Faso,Niamey,17 May 2017
Kenya,draw,33,33,4,1,3,0,0,v Uganda,Nairobi,24 Jun 2017
Uganda,draw,33,33,3,3,4,0,0,v Kenya,Nairobi,24 Jun 2017
Canada,draw,28,28,3,2,3,0,0,v USA,ONT,24 Jun 2017
United States of America,draw,28,28,4,4,0,0,0,v Canada,ONT,24 Jun 2017
British and Irish Lions,draw,15,15,0,0,5,0,0,v New Zealand,Auckland,8 Jul 2017
New Zealand,draw,15,15,2,1,1,0,0,v Lions,Auckland,8 Jul 2017
Hong Kong,draw,19,19,3,2,0,0,0,v Kenya,Nairobi,20 Aug 2017
Kenya,draw,19,19,3,2,0,0,0,v Hong Kong,Nairobi,20 Aug 2017
Costa Rica,draw,8,8,-,-,-,-,-,v ,Tres Rios,2 Sep 2017
Guatemala,draw,8,8,-,-,-,-,-,v Costa Rica,Tres Rios,2 Sep 2017
Australia,draw,23,23,2,2,3,0,0,v South Africa,Perth,9 Sep 2017
South Africa,draw,23,23,2,2,3,0,0,v Australia,Perth,9 Sep 2017
Australia,draw,27,27,3,3,2,0,0,v South Africa,Bloemfontein,30 Sep 2017
South Africa,draw,27,27,3,3,2,0,0,v Australia,Bloemfontein,30 Sep 2017
France,draw,23,23,2,2,3,0,0,v Japan,Paris,25 Nov 2017
Japan,draw,23,23,3,1,2,0,0,v France,Paris,25 Nov 2017
Hungary,draw,19,19,1,1,4,0,0,v Ukraine,Lvov,28 Apr 2018
Ukraine,draw,19,19,3,2,0,0,0,v Hungary,Lvov,28 Apr 2018
Andorra,draw,18,18,2,1,2,0,0,v Croatia,Andorra-la-Vella,5 May 2018
Croatia,draw,18,18,2,1,2,0,0,v Andorra,Andorra-la-Vella,5 May 2018
Morocco,draw,23,23,2,2,3,0,0,v Zimbabwe,Harare,16 Jun 2018
Zimbabwe,draw,23,23,2,2,3,0,0,v Morocco,Harare,16 Jun 2018
Ivory Coast,draw,6,6,0,0,2,0,0,v Switzerland,Geneva,24 Feb 2019
Switzerland,draw,6,6,0,0,2,0,0,v Cote d'Iv,Geneva,24 Feb 2019
England,draw,38,38,5,5,1,0,0,v Scotland,Twickenham,16 Mar 2019
Scotland,draw,38,38,6,4,0,0,0,v England,Twickenham,16 Mar 2019
Croatia,draw,18,18,2,1,2,0,0,v Malta,Paola,13 Apr 2019
Malta,draw,18,18,2,1,2,0,0,v Croatia,Paola,13 Apr 2019
New Zealand,draw,16,16,1,1,3,0,0,v South Africa,Wellington,27 Jul 2019
South Africa,draw,16,16,1,1,3,0,0,v New Zealand,Wellington,27 Jul 2019
Israel,draw,28,28,-,-,-,-,-,v Slovenia,Ljubliana,19 Oct 2019
Slovenia,draw,28,28,-,-,-,-,-,v Israel,Ljubliana,19 Oct 2019
Australia,-,0,0,-,-,-,-,-,v Ireland,Brisbane,4 Jul 2020
Ireland,-,0,0,-,-,-,-,-,v Australia,Brisbane,4 Jul 2020
Australia,-,0,0,-,-,-,-,-,v Ireland,Sydney,11 Jul 2020
Ireland,-,0,0,-,-,-,-,-,v Australia,Sydney,11 Jul 2020
Australia,-,0,0,-,-,-,-,-,v New Zealand,Melbourne,8 Aug 2020
New Zealand,-,0,0,-,-,-,-,-,v Australia,Melbourne,8 Aug 2020
Argentina,-,0,0,-,-,-,-,-,v South Africa,Johannesburg,8 Aug 2020
South Africa,-,0,0,-,-,-,-,-,v Argentina,Johannesburg,8 Aug 2020
Australia,-,0,0,-,-,-,-,-,v New Zealand,Wellington,15 Aug 2020
New Zealand,-,0,0,-,-,-,-,-,v Australia,Wellington,15 Aug 2020
Argentina,-,0,0,-,-,-,-,-,v South Africa,San Juan,15 Aug 2020
South Africa,-,0,0,-,-,-,-,-,v Argentina,San Juan,15 Aug 2020
Australia,-,0,0,-,-,-,-,-,v South Africa,Perth,29 Aug 2020
South Africa,-,0,0,-,-,-,-,-,v Australia,Perth,29 Aug 2020
Argentina,-,0,0,-,-,-,-,-,v New Zealand,Hamilton,29 Aug 2020
New Zealand,-,0,0,-,-,-,-,-,v Argentina,Hamilton,29 Aug 2020
Argentina,-,0,0,-,-,-,-,-,v Australia,Newcastle,5 Sep 2020
Australia,-,0,0,-,-,-,-,-,v Argentina,Newcastle,5 Sep 2020
New Zealand,-,0,0,-,-,-,-,-,v South Africa,Auckland,5 Sep 2020
South Africa,-,0,0,-,-,-,-,-,v New Zealand,Auckland,5 Sep 2020
Australia,-,0,0,-,-,-,-,-,v South Africa,Pretoria,19 Sep 2020
South Africa,-,0,0,-,-,-,-,-,v Australia,Pretoria,19 Sep 2020
Argentina,-,0,0,-,-,-,-,-,v New Zealand,Mendoza,19 Sep 2020
New Zealand,-,0,0,-,-,-,-,-,v Argentina,Mendoza,19 Sep 2020
New Zealand,-,0,0,-,-,-,-,-,v South Africa,Nelspruit,26 Sep 2020
South Africa,-,0,0,-,-,-,-,-,v New Zealand,Nelspruit,26 Sep 2020
Argentina,-,0,0,-,-,-,-,-,v Australia,Buenos Aires,26 Sep 2020
Australia,-,0,0,-,-,-,-,-,v Argentina,Buenos Aires,26 Sep 2020
Fiji,-,0,0,-,-,-,-,-,v Wales,Millennium Stadium,7 Nov 2020
Wales,-,0,0,-,-,-,-,-,v Fiji,Millennium Stadium,7 Nov 2020
Japan,-,0,0,-,-,-,-,-,v Scotland,Murrayfield,14 Nov 2020
Scotland,-,0,0,-,-,-,-,-,v Japan,Murrayfield,14 Nov 2020
New Zealand,-,0,0,-,-,-,-,-,v Wales,Millennium Stadium,14 Nov 2020
Wales,-,0,0,-,-,-,-,-,v New Zealand,Millennium Stadium,14 Nov 2020
England,lost,0,1,0,0,0,0,0,v Wales,Dewsbury,15 Feb 1890
England,lost,11,12,4,1,0,0,0,v Wales,Cardiff,7 Jan 1893
Wales,lost,4,5,0,0,0,0,1,v Scotland,Edinburgh,26 Jan 1895
Australia,lost,10,11,2,2,0,0,0,v Britain,Sydney,5 Aug 1899
Ireland,lost,9,10,3,0,0,0,0,v Wales,Swansea,16 Mar 1901
England,lost,8,9,2,1,0,0,0,v Wales,Blackheath,11 Jan 1902
Scotland,lost,5,6,1,1,0,0,0,v Wales,Swansea,1 Feb 1908
Scotland,lost,15,16,3,1,0,1,0,v France,Colombes,2 Jan 1911
Wales,lost,9,10,1,1,0,1,0,v England,Twickenham,17 Jan 1914
Scotland,lost,15,16,3,1,0,1,0,v England,Inverleith,21 Mar 1914
France,lost,5,6,1,1,0,0,0,v Wales,Colombes,17 Feb 1920
Scotland,lost,8,9,2,1,0,0,0,v Ireland,Lansdowne Road,26 Feb 1921
Australia,lost,22,23,4,3,0,1,0,v NZ Maori,Sydney,8 Jul 1922
Wales,lost,4,5,0,0,0,1,0,v Ireland,Lansdowne Road,10 Mar 1923
France,lost,16,17,4,2,0,0,0,v Germany,Frankfurt,15 May 1927
Ireland,lost,6,7,2,0,0,0,0,v England,Lansdowne Road,11 Feb 1928
South Africa,lost,6,7,0,0,1,0,1,v New Zealand,Johannesburg,21 Jul 1928
Samoa,lost,8,9,1,1,1,0,0,v Fiji,Apia,21 Sep 1928
Australia,lost,8,9,2,1,0,0,0,v NZ Maori,Wellington,22 Sep 1928
England,lost,5,6,1,1,0,0,0,v Ireland,Twickenham,9 Feb 1929
New Zealand,lost,8,9,1,1,1,0,0,v Australia,Sydney,6 Jul 1929
England,lost,3,4,1,0,0,0,0,v Ireland,Lansdowne Road,8 Feb 1930
Great Britain,lost,5,6,1,1,0,0,0,v Australia,Sydney,30 Aug 1930
England,lost,5,6,1,1,0,0,0,v Ireland,Twickenham,14 Feb 1931
England,lost,13,14,3,2,0,0,0,v France,Colombes,6 Apr 1931
Canada,lost,8,9,2,1,0,0,0,v Japan,Osaka,31 Jan 1932
Fiji,lost,5,6,1,1,0,0,0,v Tonga,Nuku A'lofa,12 Aug 1934
Portugal,lost,5,6,-,-,-,-,-,v Spain,Lisbon,13 Apr 1935
New Zealand,lost,12,13,2,1,0,1,0,v Wales,Cardiff,21 Dec 1935
Scotland,lost,8,9,1,1,1,0,0,v England,Twickenham,21 Mar 1936
Romania,lost,7,8,1,0,0,1,0,v Italy,Berlin,17 May 1936
Wales,lost,3,4,1,0,0,0,0,v England,Twickenham,16 Jan 1937
Ireland,lost,8,9,2,1,0,0,0,v England,Twickenham,13 Feb 1937
France,lost,8,9,1,1,1,0,0,v Scotland,Murrayfield,24 Jan 1948
England,lost,10,11,2,2,0,0,0,v Ireland,Twickenham,14 Feb 1948
Wales,lost,5,6,1,1,0,0,0,v Scotland,Murrayfield,5 Feb 1949
France,lost,8,9,2,1,0,0,0,v Ireland,Lansdowne Road,27 Jan 1951
Scotland,lost,5,6,1,1,0,0,0,v Ireland,Murrayfield,24 Feb 1951
South Africa,lost,22,23,4,2,2,0,0,v Lions,Johannesburg,6 Aug 1955
Ireland,lost,5,6,1,1,0,0,0,v Wales,Cardiff,9 Mar 1957
Czechia,lost,11,12,2,1,1,0,0,v Romania,Moscow,4 Aug 1957
East Germany,lost,8,9,-,-,-,-,-,v Poland,Lodz,-
Tonga,lost,10,11,2,2,0,0,0,v Fiji,Nuku A'lofa,13 Aug 1958
Wales,lost,5,6,1,1,0,0,0,v Scotland,Murrayfield,7 Feb 1959
British and Irish Lions,lost,17,18,4,1,1,0,0,v New Zealand,Dunedin,18 Jul 1959
West Germany,lost,8,9,-,-,-,-,-,v Poland,Braunschweig,24 Oct 1959
Ireland,lost,5,6,1,1,0,0,0,v Scotland,Lansdowne Road,27 Feb 1960
Ireland,lost,9,10,1,0,2,0,0,v Wales,Lansdowne Road,12 Mar 1960
Poland,lost,5,6,1,1,0,0,0,v Czech Rep,Gera,24 May 1960
Malaysia,lost,17,18,-,-,-,-,-,v Thailand,Bangkok,-
Denmark,lost,8,9,-,-,-,-,-,v Sweden,Malmo,7 Oct 1962
France,lost,5,6,1,1,0,0,0,v England,Twickenham,23 Feb 1963
West Germany,lost,12,13,-,-,-,-,-,v Netherlands,Russelsheim,13 Oct 1963
Ireland,lost,5,6,1,1,0,0,0,v New Zealand,Lansdowne Road,7 Dec 1963
West Germany,lost,8,9,-,-,-,-,-,v Romania,Hanover,14 Nov 1965
France,lost,8,9,2,1,0,0,0,v Wales,Cardiff,26 Mar 1966
France,lost,8,9,2,1,0,0,0,v Scotland,Colombes,14 Jan 1967
Spain,lost,8,9,-,-,-,-,-,v Czech Rep,Madrid,5 May 1967
Spain,lost,5,6,-,-,-,-,-,v Morocco,Casablanca,17 Mar 1968
Australia,lost,18,19,1,0,5,0,0,v New Zealand,Brisbane,22 Jun 1968
France,lost,10,11,2,2,0,0,0,v Australia,Sydney,17 Aug 1968
France,lost,14,15,1,1,3,0,0,v Romania,Bucharest,1 Dec 1968
Solomon Islands,lost,11,12,-,-,-,-,-,v N Caledonia,Port Moresby,22 Aug 1969
Netherlands,lost,13,14,-,-,-,-,-,v ,Offenbach,12 Oct 1969
Portugal,lost,8,9,-,-,-,-,-,v Morocco,Barreiro,12 Apr 1970
South Africa,lost,8,9,1,1,1,0,0,v New Zealand,Cape Town,8 Aug 1970
Scotland,lost,18,19,2,0,4,0,0,v Wales,Murrayfield,6 Feb 1971
England,lost,15,16,2,0,3,0,0,v Scotland,Twickenham,20 Mar 1971
Korea,lost,12,13,-,-,-,-,-,v Thailand,Hong Kong,-
Australia,lost,15,16,0,0,5,0,0,v France,Brisbane,25 Jun 1972
Tonga,lost,9,10,1,1,1,0,0,v Fiji,Nuku A'lofa,5 Aug 1972
Romania,lost,10,11,-,-,-,-,-,v ,Bucharest,3 Nov 1972
Serbia and Montenegro,lost,12,13,2,2,0,0,0,v Italy,Aosta,26 Nov 1972
Malaysia,lost,3,4,-,-,-,-,-,v Thailand,Kuala Lumpur,-
Wales,lost,9,10,0,0,3,0,0,v Scotland,Murrayfield,3 Feb 1973
Italy,lost,11,12,2,0,1,0,0,v ,Welkom,9 Jul 1973
Fiji,lost,12,13,2,2,0,0,0,v England XV,Suva,28 Aug 1973
Romania,lost,6,7,0,0,2,0,0,v France,Valence d'Agen,11 Nov 1973
Argentina,lost,11,12,2,0,0,1,0,v Scotland XV,Murrayfield,24 Nov 1973
Fiji,lost,13,14,2,1,1,0,0,v NZ XV,Suva,11 Jun 1974
Czechia,lost,3,4,0,0,1,0,0,v Poland,Warsaw,3 Nov 1974
Scotland,lost,9,10,0,0,3,0,0,v France,Parc des Princes,15 Feb 1975
Scotland,lost,6,7,0,0,2,0,0,v England,Twickenham,15 Mar 1975
England,lost,12,13,0,0,4,0,0,v Ireland,Twickenham,6 Mar 1976
Belgium,lost,3,4,-,-,-,-,-,v Morocco,Brussels,15 Apr 1976
